"","Burn1_TF1","Burn2_TF1","Burn2_TF2","Burn3_TF1","Burn3_TF2","Burn3_TF3","Burn4_TF1","Burn4_TF2","Burn5_TF1","Burn5_TF2","Burn6_TF1","Burn6_TF2","A1_TF1","A2_TF1","A3_TF1","A3_TF2","A4_TF1","A4_TF2","A4_TF3","A4_TF4","A4_TF5","A4_TF6","B1_TF1","B2_TF1","B2_TF2","B3_TF1","B3_TF2","B3_TF3","B3_TF4","B3_TF5","B4_TF1","B5_TF1","C1_TF1","C2_TF1","C2_TF2","C2_TF3","C2_TF4","C3_TF1","C3_TF2","C4_TF1","C4_TF2","C4_TF3","C5_TF1","C5_TF2","C6_TF1","D1_TF1","D1_TF2","D2_TF1","D3_TF1","D4_TF1","D4_TF2","D5_TF1","D5_TF2","D6_TF1","Target1","Target2","Target3","Target4","Target5","Target6","Target7","Target8","Target9","Target10","Target11","Target12","Target13","Target14","Target15","Target16","Target17","Target18","Target19","Target20","Target21","Target22","Target23","Target24","Target25","Target26","Target27","Target28","Target29","Target30","Target31","Target32","Target33","Target34","Target35","Target36","Target37","Target38","Target39","Target40","Target41","Target42","Target43","Target44","Target45","Target46","Target47","Target48","Target49","Target50","Target51","Target52","Target53","Target54","Target55","Target56","Target57","Target58","Target59","Target60","Target61","Target62","Target63","Target64","Target65","Target66","Target67","Target68","Target69","Target70","Target71","Target72","Target73","Target74","Target75","Target76","Target77","Target78","Target79","Target80","Target81","Target82","Target83","Target84","Target85","Target86","Target87","Target88","Target89","Target90","Target91","Target92","Target93","Target94","Target95","Target96","Target97","Target98","Target99","Target100","Target101","Target102","Target103","Target104","Target105","Target106","Target107","Target108","Target109","Target110","Target111","Target112","Target113","Target114","Target115","Target116","Target117","Target118","Target119","Target120","Target121","Target122","Target123","Target124","Target125","Target126","Target127","Target128","Target129","Target130","Target131","Target132","Target133","Target134","Target135","Target136","Target137","Target138","Target139","Target140"
"cell31",21,12,9,11,7,9,20,26,32,6,8,10,4,13,3,2,0,0,0,0,0,2,0,0,0,13,17,45,36,26,0,0,0,0,0,0,0,16,22,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0,27,0,19,3,0,13,0,7,0,0,0,0,0,12,15,28,26,25,32,22,6,0,0,0,0,0,15,0,36,9,0,0,0,7,4,0,0,0,0,16,13,23,28,24,33,23,0,0,19,0,15,0,0,0,41,0,0,0,16,0,0,9,11,36,23,22,16,0,24,28,0,0,0,10,12,0,0,20,18,0,40,11,0,0,3,0,20,0,0,0,0,1,0,0,0,21,0,0,17,13,1,23,0,25,0,0,25,12,0,24,0,0,21,0,0,0,9,16,0,14,10,18,0,0,21,0,0,13,12,0,10,0,25,0,25,0,29,0,21,0
"cell32",39,31,23,25,18,14,42,34,35,15,25,29,27,11,2,5,28,6,30,26,27,29,26,13,17,0,0,2,3,4,1,0,0,0,0,0,0,20,39,0,0,0,26,43,0,0,0,0,0,0,0,0,0,0,50,27,8,15,0,18,0,28,0,0,1,0,0,31,26,44,40,30,57,57,14,0,0,0,0,0,24,28,62,33,15,0,33,0,18,0,0,0,0,5,18,20,34,19,60,22,0,0,37,0,36,0,0,0,58,0,0,0,23,0,0,9,21,34,46,47,29,0,29,44,3,31,38,0,0,0,0,30,24,0,31,31,0,0,5,0,43,0,0,0,0,0,0,0,41,0,34,29,27,13,0,25,0,20,0,0,54,12,0,33,0,1,32,24,20,0,44,21,18,34,17,50,0,0,19,0,0,19,0,0,24,0,29,0,22,0,45,0,52,0
"cell33",16,12,12,16,6,4,17,17,13,3,21,17,6,6,5,1,0,0,0,0,0,0,0,0,0,18,11,26,19,22,0,0,0,0,0,0,0,12,17,0,0,0,23,16,0,0,0,0,0,0,0,0,0,0,14,0,8,8,0,13,0,8,0,0,0,0,0,8,3,17,20,18,25,13,4,0,0,0,0,0,17,0,28,7,0,0,0,9,6,0,0,0,0,9,14,9,9,14,17,7,0,0,12,0,9,0,0,0,40,0,0,0,12,0,0,1,10,35,22,18,7,0,22,24,1,0,0,13,9,0,0,16,16,0,23,11,0,0,3,0,7,0,0,0,0,0,0,0,0,20,0,0,15,10,0,12,0,18,0,0,18,13,0,19,0,0,16,0,0,0,15,10,0,13,15,9,0,0,13,0,0,12,8,0,7,0,19,0,10,0,24,0,12,0
"cell34",15,13,3,13,10,6,15,18,17,11,6,5,0,0,19,15,0,0,0,0,0,0,0,0,0,8,8,17,25,16,0,0,0,0,0,0,0,5,18,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,15,0,8,2,0,9,0,6,0,0,9,0,0,10,7,20,11,13,19,12,11,0,0,0,0,0,15,0,19,9,0,0,0,7,0,0,0,0,0,17,14,10,9,12,20,10,0,0,18,0,9,0,0,0,34,0,0,0,10,0,0,3,7,9,18,16,7,0,11,25,0,0,0,14,11,0,0,10,7,0,18,15,0,0,3,0,18,0,0,0,0,0,0,0,0,11,0,0,27,8,0,6,0,18,0,0,19,5,0,19,2,0,24,0,0,0,9,7,0,8,8,24,0,0,14,0,0,4,18,0,12,0,11,0,6,0,17,0,21,0
"cell35",35,22,13,19,24,18,41,29,42,13,16,26,28,15,7,3,21,18,32,38,21,24,34,17,25,0,0,0,0,0,6,7,0,0,0,0,0,26,43,0,0,0,30,35,0,0,0,0,0,0,0,0,0,0,53,22,2,19,0,25,0,30,0,0,0,0,0,30,24,39,36,37,55,45,12,0,0,0,0,0,27,25,72,16,22,0,24,0,0,0,0,0,0,1,9,30,26,36,52,19,0,0,32,0,33,0,0,0,60,0,0,0,12,0,0,14,14,38,49,50,42,0,26,37,1,34,33,0,0,0,0,23,29,0,66,19,0,0,3,0,33,6,1,1,0,0,0,2,35,4,29,22,26,29,1,29,0,24,1,9,41,15,0,34,0,2,35,30,14,0,29,18,23,37,25,45,0,0,35,0,0,19,2,0,16,0,45,0,15,0,41,0,36,0
"cell36",33,31,20,15,22,7,23,15,34,14,9,23,20,14,0,5,17,16,26,23,30,25,22,13,17,0,3,2,3,0,0,0,0,0,0,0,0,18,36,0,0,0,12,27,0,0,0,0,0,0,0,0,0,0,34,24,0,14,0,9,0,10,0,0,0,0,0,25,21,36,33,31,50,39,13,0,0,0,0,0,37,22,30,21,14,0,9,0,12,0,0,0,0,10,15,24,25,13,42,15,0,0,27,0,24,0,0,0,36,0,0,0,14,0,0,4,22,38,29,30,18,0,34,30,1,21,18,0,0,0,0,17,21,0,28,21,0,0,8,0,28,0,0,0,0,0,0,0,37,1,17,11,33,27,5,20,0,15,0,0,37,15,0,21,2,0,36,26,3,0,14,12,17,14,17,32,0,0,26,0,0,17,9,0,18,0,38,0,21,0,32,0,20,0
"cell37",17,14,17,10,10,2,21,22,29,15,11,14,15,6,1,1,0,0,0,0,0,0,0,0,0,13,19,30,26,5,0,0,0,0,0,0,0,16,22,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,25,0,5,7,0,11,0,11,0,0,0,0,0,20,3,18,19,18,25,29,4,0,0,0,0,0,11,0,22,17,0,0,0,13,0,0,0,0,0,12,11,14,16,17,20,16,0,0,14,0,23,0,0,0,41,0,0,0,9,0,0,6,11,22,10,21,12,0,24,24,1,0,0,9,8,0,0,13,10,0,26,13,0,0,9,0,10,0,0,0,0,0,0,0,0,6,0,0,15,3,0,19,0,24,0,0,19,7,0,19,2,2,23,0,0,0,9,25,0,17,19,21,0,0,16,0,0,17,23,0,14,0,20,0,9,0,18,0,11,0
"cell38",31,22,16,17,22,21,36,33,31,22,19,29,31,29,3,0,27,21,32,21,26,32,9,16,18,0,1,1,4,0,0,0,0,0,0,0,0,29,59,0,0,0,36,27,0,0,0,0,0,0,0,0,0,0,42,15,0,19,0,23,0,13,0,0,0,0,0,25,29,33,40,39,35,50,22,0,0,0,0,0,44,23,42,22,32,0,20,0,20,0,0,0,0,7,17,38,20,32,47,7,0,0,44,0,30,0,0,0,48,0,0,0,16,0,0,5,17,44,29,28,24,0,45,36,0,20,30,0,0,0,0,18,25,0,38,29,0,0,8,0,32,0,0,0,0,0,0,0,19,3,28,38,18,24,0,19,0,33,0,0,47,11,0,25,4,0,45,34,12,0,34,29,32,45,28,47,0,0,28,0,0,27,10,0,28,0,34,0,32,0,42,0,37,0
"cell39",28,28,7,5,14,8,22,30,31,9,12,19,14,9,10,12,0,0,0,0,0,0,0,0,0,26,28,35,22,20,0,0,0,0,0,0,0,7,28,0,0,0,9,29,0,0,0,0,0,0,0,0,0,0,28,0,9,4,0,15,0,10,0,0,0,0,0,25,9,31,26,29,26,15,12,0,0,0,0,0,20,0,30,14,0,0,0,18,2,0,0,0,0,14,18,19,12,17,42,10,0,0,17,0,25,0,0,0,32,0,0,0,20,0,0,11,11,21,22,16,12,0,16,38,2,0,0,19,21,0,0,8,19,0,19,12,0,0,4,0,20,0,0,0,0,0,0,0,0,15,0,0,20,15,2,22,2,24,0,0,23,15,0,24,3,0,24,0,0,0,28,20,0,19,21,20,0,0,27,0,0,3,19,0,12,0,19,0,18,0,35,0,24,0
"cell40",13,15,10,9,11,6,11,22,18,5,13,20,0,0,11,12,0,0,0,0,0,0,0,0,0,16,19,18,24,13,0,0,0,0,0,0,0,5,23,0,0,0,18,16,0,0,0,0,0,0,0,0,0,0,8,0,13,2,0,10,0,9,0,0,17,0,0,10,10,14,19,14,22,19,10,0,0,0,0,0,21,0,23,10,0,0,0,6,0,0,0,0,0,10,8,11,18,12,25,10,0,0,12,0,12,0,0,0,19,0,0,0,7,1,0,5,4,13,13,21,11,1,14,22,0,0,0,9,6,0,0,16,10,0,27,5,0,0,5,0,13,0,0,0,0,0,0,0,0,7,0,0,21,10,2,16,0,5,0,0,23,22,0,23,2,1,14,0,0,0,17,10,0,14,6,26,0,0,9,0,0,11,15,0,11,0,25,0,9,0,17,0,16,0
"cell41",56,25,32,28,39,30,54,28,59,28,31,48,26,39,4,1,30,13,55,34,37,34,32,39,27,0,0,0,0,0,15,2,21,13,19,11,9,9,28,0,0,0,29,68,0,6,4,0,6,0,0,0,0,0,56,34,0,0,24,49,0,30,42,13,0,0,4,40,16,1,50,57,70,58,21,46,27,47,30,25,51,89,50,35,14,0,37,0,7,0,0,0,0,0,0,82,0,29,75,27,0,0,34,0,38,0,0,0,85,0,5,0,27,0,6,18,26,60,55,52,43,0,69,69,2,27,43,0,0,0,0,53,41,0,80,28,0,0,0,46,2,12,59,57,35,17,42,26,69,0,46,42,45,33,2,51,0,3,9,15,29,18,24,59,2,4,41,41,17,0,35,3,31,40,29,70,0,0,33,5,15,27,3,3,24,0,62,0,25,0,55,67,55,16
"cell42",28,19,5,19,10,4,25,39,26,9,10,17,6,17,7,1,2,0,2,3,0,1,0,0,0,9,28,27,31,18,0,0,0,0,0,0,0,11,24,0,0,0,25,28,0,0,0,0,0,0,0,0,0,0,28,0,12,1,0,12,0,14,0,0,0,0,0,23,16,26,19,33,44,31,12,0,0,0,0,0,23,0,41,25,0,0,0,4,8,0,0,0,0,16,24,15,20,9,32,18,0,0,12,0,22,0,0,0,30,0,0,0,14,0,0,2,19,32,24,14,15,0,24,32,1,0,0,33,8,0,0,15,17,0,39,17,0,0,4,0,18,0,0,0,0,0,0,0,0,15,0,0,16,16,2,26,0,24,0,0,24,13,0,34,0,0,17,0,0,0,8,24,0,18,18,31,0,0,19,0,0,18,22,0,13,0,23,0,10,0,33,0,22,0
"cell43",33,25,13,7,18,14,16,30,40,8,6,25,11,18,3,0,14,12,26,18,16,20,14,3,7,5,1,2,10,10,0,0,0,0,0,0,0,15,24,0,0,0,24,16,0,0,0,0,0,0,0,0,0,0,22,13,2,15,0,10,0,21,0,0,0,0,0,16,24,25,23,39,49,27,7,0,0,0,0,0,29,3,34,15,3,0,9,0,12,0,0,0,0,17,18,32,19,25,31,14,0,0,29,0,17,0,0,0,50,0,0,0,20,0,0,10,10,36,31,18,12,0,27,42,4,16,13,2,4,0,0,17,15,0,33,17,0,0,13,0,17,0,0,0,0,0,0,0,28,0,15,9,15,17,0,26,0,27,0,0,35,13,0,29,0,0,26,12,7,0,18,11,4,26,23,38,0,0,24,0,0,16,9,0,12,0,28,0,18,0,29,0,24,0
"cell44",15,21,3,12,4,4,19,19,24,10,17,15,14,8,25,14,0,0,0,0,0,0,0,0,0,9,31,28,34,17,0,0,0,0,0,0,0,11,16,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,23,0,11,8,0,7,0,13,0,0,0,0,0,13,5,21,20,27,28,26,9,0,0,0,0,0,19,0,28,10,0,0,0,13,4,0,0,0,0,22,16,18,16,11,32,14,0,0,22,0,23,0,0,0,27,0,0,0,6,0,0,3,15,30,8,21,14,0,16,28,1,0,0,19,8,0,0,11,13,0,35,9,0,0,3,0,9,0,0,0,0,0,0,0,0,10,0,0,10,18,1,22,0,19,0,0,30,4,0,41,2,0,20,0,0,0,14,13,0,15,24,33,0,0,20,0,0,12,28,0,11,0,26,0,9,0,31,0,35,0
"cell45",39,32,15,12,28,15,32,24,50,13,10,28,15,16,3,1,22,15,24,19,27,24,10,2,2,5,11,27,19,10,0,0,0,0,0,0,0,19,43,0,0,0,19,35,0,0,0,0,0,0,0,0,0,0,31,19,6,5,0,17,0,19,0,0,0,0,0,24,22,25,31,51,60,53,12,0,0,0,0,0,30,0,41,16,14,0,3,0,16,0,0,0,0,22,23,33,23,24,33,31,0,0,30,0,24,0,0,0,45,0,0,0,6,0,0,8,22,40,44,51,13,0,50,57,2,3,15,2,3,0,0,23,30,0,56,14,0,0,9,0,34,0,0,0,0,0,0,0,32,1,12,15,29,25,3,34,0,24,0,0,32,21,0,28,2,1,24,22,11,0,22,18,14,25,23,44,0,0,18,0,0,33,12,0,14,0,30,0,21,0,47,0,43,0
"cell46",25,9,10,8,15,8,28,39,34,12,10,25,12,14,1,0,2,2,5,7,2,4,0,0,0,16,29,34,35,28,0,0,0,0,0,0,0,13,25,0,0,0,12,20,0,0,0,0,0,0,0,0,0,0,19,0,18,1,0,9,0,16,0,0,0,0,0,19,25,26,29,29,40,34,7,0,0,0,0,0,28,0,32,15,0,0,0,0,16,0,0,0,0,18,35,14,16,13,32,19,0,0,13,0,15,0,0,0,27,0,0,0,20,0,0,1,11,38,16,26,8,0,30,25,2,0,0,29,17,0,0,15,21,0,36,10,0,0,3,0,18,0,0,0,0,0,0,0,1,18,0,0,16,16,5,26,0,13,0,0,37,8,0,37,0,0,25,3,4,0,20,20,0,14,16,35,0,0,29,0,0,20,24,0,9,0,31,0,21,0,29,0,20,0
"cell47",17,12,14,13,9,7,14,17,14,7,6,13,3,0,11,11,0,0,0,0,0,0,0,0,0,17,12,16,26,19,0,0,0,0,0,0,0,7,19,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,12,0,10,4,0,11,0,14,0,0,5,0,0,13,9,20,21,16,34,24,6,0,0,0,0,0,18,0,24,4,0,0,0,9,0,0,0,0,0,13,12,11,18,19,26,19,0,0,19,0,15,0,0,0,25,0,0,0,10,2,0,3,4,22,20,18,11,0,16,21,0,0,0,8,6,0,0,20,17,0,36,15,0,0,4,0,16,0,0,0,0,0,0,0,0,8,0,0,17,8,0,19,0,13,0,0,27,15,0,15,4,0,21,0,0,0,15,18,0,18,9,15,0,0,18,0,0,5,31,0,12,0,18,0,6,0,17,0,25,0
"cell48",18,16,8,10,13,3,20,17,24,8,8,17,8,7,7,0,0,0,0,0,0,0,0,0,0,15,19,26,21,12,0,0,0,0,0,0,0,12,20,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,9,0,10,4,0,13,0,15,0,0,0,0,0,6,8,34,23,24,32,20,8,0,0,0,0,0,18,0,26,8,0,0,0,9,4,0,0,0,0,12,14,6,11,12,23,8,0,0,7,1,16,0,0,0,27,0,0,0,7,0,0,6,14,21,11,21,10,0,12,21,2,0,0,10,10,0,0,6,7,0,27,6,0,0,2,0,11,0,0,0,0,0,0,0,0,12,0,0,11,7,0,8,0,14,0,0,23,13,0,26,0,0,17,0,0,0,7,9,0,19,10,22,0,0,9,0,0,2,19,0,3,0,22,0,14,0,19,0,17,0
"cell49",54,36,10,25,16,16,34,47,56,22,4,34,22,24,7,2,15,21,38,34,34,24,42,23,16,0,0,0,0,0,10,10,0,0,0,0,0,27,47,0,0,0,39,27,0,1,0,0,0,0,0,0,0,0,43,22,1,21,0,18,0,29,0,0,1,0,0,25,34,49,34,51,55,55,11,0,0,1,0,0,37,44,77,11,41,0,28,0,8,0,0,0,0,2,6,30,20,25,52,23,0,0,48,0,33,0,0,0,56,0,0,0,17,0,0,10,19,40,60,49,26,0,33,33,1,42,37,0,0,0,0,26,20,0,56,23,0,0,4,0,24,8,0,10,0,0,0,3,48,0,21,33,20,24,2,52,0,18,3,6,41,16,0,27,0,1,42,35,30,0,34,7,23,48,21,47,0,0,45,0,0,22,6,0,28,0,49,0,32,0,38,0,38,0
"cell50",15,10,12,5,9,10,15,24,30,6,15,18,10,17,3,2,0,0,0,0,0,0,0,0,0,10,13,34,26,15,0,0,0,0,0,0,0,10,24,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0,22,0,8,4,0,10,0,11,0,0,0,0,0,13,11,14,23,24,37,23,9,0,0,0,0,0,21,0,37,17,0,0,0,7,1,0,0,0,0,10,15,12,13,16,27,7,0,0,15,0,10,0,0,0,24,0,0,0,15,0,0,6,13,24,16,16,16,1,26,30,2,0,0,16,14,0,0,10,17,0,20,22,0,0,8,0,17,0,0,0,0,0,0,0,0,10,0,0,18,10,1,19,0,36,0,0,21,14,0,15,1,0,20,0,0,0,16,15,0,19,14,25,0,0,16,0,0,5,16,0,16,0,28,0,22,0,16,0,19,0
"cell51",44,44,20,30,38,15,23,59,51,13,13,30,30,24,1,3,25,35,25,29,26,23,33,23,26,0,0,0,0,0,11,8,12,8,9,5,1,10,43,0,0,0,21,32,0,3,1,0,3,0,0,0,0,0,48,32,3,9,2,23,0,19,15,2,0,0,0,45,29,6,43,57,67,43,16,37,22,64,6,18,39,57,59,17,30,0,28,0,19,0,0,0,0,0,0,42,0,40,71,20,0,0,38,0,29,0,0,0,62,0,1,0,20,0,0,17,19,45,27,66,17,2,36,73,2,41,27,0,0,0,0,31,33,0,75,33,0,0,0,22,5,40,39,46,11,21,27,10,46,0,36,35,29,28,0,27,0,4,6,16,12,19,3,32,0,2,58,41,18,0,35,0,23,40,14,48,0,0,46,0,8,33,0,4,36,0,38,0,20,0,49,41,35,0
"cell52",39,56,30,32,33,21,75,73,63,17,33,54,37,31,2,0,25,46,87,60,37,33,51,42,17,0,0,0,0,0,9,4,23,22,20,10,11,8,7,0,0,0,36,68,0,6,2,0,0,0,0,0,0,0,76,36,1,0,34,44,0,36,53,34,0,0,0,24,33,3,40,70,59,52,37,49,44,56,36,58,61,59,68,31,42,0,57,0,3,0,0,0,0,0,0,53,0,50,44,54,0,0,60,0,46,0,0,0,77,0,36,0,37,0,10,11,26,46,59,74,45,0,70,78,3,56,66,0,0,0,0,11,45,0,75,30,0,0,2,37,3,26,49,60,41,24,71,42,46,0,50,44,50,21,2,67,3,4,5,18,26,24,19,62,0,4,32,49,27,0,46,0,23,68,46,57,0,0,32,9,31,37,3,0,33,0,54,0,21,1,54,74,49,30
"cell53",32,16,5,8,18,9,21,21,30,13,9,16,17,9,8,9,0,0,0,0,0,0,0,0,0,19,21,25,22,23,0,0,0,0,0,0,0,23,26,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,27,0,14,6,0,17,0,17,0,0,1,0,0,20,15,24,26,23,38,32,15,0,0,0,0,0,28,0,30,14,0,0,0,17,1,0,0,0,0,14,14,22,7,13,30,22,0,0,18,0,21,0,0,0,32,0,0,0,24,0,0,7,14,28,7,27,16,0,23,30,1,0,0,24,17,0,0,16,21,0,25,16,0,0,12,0,21,0,0,0,0,0,0,0,0,14,0,0,22,18,0,23,0,21,0,0,20,13,0,22,0,0,28,0,0,0,15,28,0,25,27,32,0,0,16,0,0,9,28,0,8,0,23,0,11,0,34,0,22,0
"cell54",39,22,13,20,12,26,29,29,34,4,17,25,17,13,3,0,12,6,18,16,12,9,13,1,0,24,17,36,41,16,0,0,0,0,0,0,0,16,20,0,0,0,22,23,0,0,0,0,0,0,0,0,0,0,37,8,2,2,0,19,0,15,0,0,0,0,0,25,13,31,29,38,34,33,7,0,0,0,0,0,25,0,37,14,7,0,0,0,14,0,0,0,0,20,21,24,24,8,26,24,0,0,17,0,22,0,0,0,48,0,0,0,10,0,0,5,21,48,35,33,11,0,26,59,3,4,6,4,4,0,0,21,19,0,27,13,0,0,3,0,25,0,0,0,0,0,0,0,16,3,11,13,21,19,0,27,0,23,0,0,42,16,0,17,1,1,25,26,9,0,26,15,3,13,16,28,0,0,17,0,0,14,36,0,10,0,35,0,22,0,37,0,33,0
"cell55",13,9,5,16,7,12,20,36,17,8,6,13,4,0,40,19,0,0,0,0,0,0,0,0,0,13,17,23,19,16,0,0,0,0,0,0,0,9,20,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,15,0,3,7,0,13,0,8,0,0,18,0,0,12,5,13,9,14,22,15,7,0,0,0,0,0,13,0,31,15,0,0,0,8,0,0,0,0,0,11,15,15,14,15,16,12,0,0,10,0,18,0,0,0,27,0,0,0,4,0,0,0,9,17,18,15,11,0,19,24,0,0,0,16,10,0,0,13,12,0,12,10,0,0,1,0,13,0,0,0,0,0,0,0,0,14,0,0,14,10,0,2,1,9,0,0,19,12,0,20,2,1,11,0,0,0,7,23,0,10,7,24,0,0,8,0,0,10,16,0,8,0,25,0,6,0,16,0,19,0
"cell56",30,12,3,16,15,8,37,16,35,10,11,36,20,21,6,0,22,11,25,9,12,9,9,0,0,12,6,19,26,14,0,0,0,0,0,0,0,18,23,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,27,8,14,10,0,13,0,13,0,0,0,0,0,29,16,36,24,30,25,36,7,0,0,0,0,0,24,0,53,15,3,0,7,0,9,0,0,0,0,23,12,17,14,13,34,17,0,0,29,0,44,0,0,0,24,0,0,0,7,0,0,1,8,31,22,37,24,0,32,34,3,5,5,4,3,0,0,12,21,0,30,15,0,0,10,0,18,0,0,0,0,0,0,0,16,3,11,5,26,16,0,23,0,25,0,0,17,14,0,25,7,0,24,14,3,0,23,29,5,17,23,40,0,0,19,0,0,18,25,0,17,0,25,0,12,0,19,0,31,0
"cell57",47,47,26,27,41,20,51,27,48,16,17,52,25,34,4,2,25,24,52,47,37,48,26,26,28,0,0,0,0,0,27,7,18,9,6,7,1,10,29,0,0,0,36,38,0,1,1,0,0,0,0,0,0,0,60,24,0,6,5,38,0,54,26,0,0,0,0,37,24,5,50,38,63,65,20,17,6,44,4,5,38,51,49,36,43,0,34,0,3,0,0,0,0,0,0,37,0,47,64,25,0,0,36,0,24,0,0,0,87,0,0,0,26,0,0,13,25,46,36,59,27,0,32,43,8,30,35,0,0,0,0,42,22,0,50,17,0,0,3,41,0,16,36,32,36,22,48,25,41,0,29,27,39,38,4,41,0,10,6,29,17,23,0,48,0,0,35,26,32,0,23,1,25,42,14,52,0,0,50,0,29,18,6,0,23,0,59,0,33,0,46,4,28,0
"cell58",25,18,8,8,14,17,30,25,35,14,11,24,23,8,8,14,0,0,0,0,0,0,0,0,0,16,17,28,21,19,0,0,0,0,0,0,0,18,38,0,0,0,17,36,0,0,0,0,0,0,0,0,0,0,32,0,13,11,0,11,0,17,0,0,1,0,0,20,17,28,23,41,33,40,10,0,0,0,0,0,26,0,49,16,0,0,0,22,2,0,0,0,0,9,14,20,20,26,44,19,0,0,25,0,24,0,0,0,35,0,0,0,16,0,0,10,23,31,22,12,20,0,24,41,2,0,0,28,18,0,0,15,19,0,26,20,0,0,3,0,25,0,0,0,0,0,0,0,0,16,0,0,19,23,1,26,1,25,0,0,27,19,0,40,0,1,33,0,0,0,17,34,0,26,21,26,0,0,22,0,0,13,28,0,15,0,17,0,11,0,38,0,34,0
"cell59",17,12,9,10,15,4,13,15,20,5,8,16,11,0,22,13,0,0,0,0,0,0,0,0,0,16,5,16,16,14,0,0,0,0,0,0,0,8,19,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,7,0,8,5,0,19,0,7,0,0,9,0,0,17,6,24,22,20,30,26,3,0,0,0,0,0,21,0,11,7,0,0,0,13,1,0,0,0,0,12,15,14,8,12,26,13,0,0,8,0,11,0,0,0,30,0,0,0,11,0,0,4,7,22,12,20,17,0,13,21,0,0,0,13,5,0,0,18,8,0,18,12,0,0,1,0,14,0,0,0,0,0,0,0,0,9,0,0,13,16,1,20,0,23,0,0,23,9,0,26,0,1,10,0,0,0,4,12,0,17,12,19,0,0,19,0,0,16,8,0,8,0,32,0,12,0,16,0,26,0
"cell60",55,31,18,23,50,29,62,45,58,20,27,48,33,32,1,4,37,27,44,58,38,57,44,30,28,5,0,0,0,2,38,0,23,17,39,17,13,8,10,2,0,0,43,58,0,0,0,2,0,0,0,0,0,0,76,35,1,0,48,23,0,40,25,27,0,0,0,46,25,0,45,59,81,69,30,34,44,56,32,40,52,64,71,32,60,0,54,0,3,0,0,0,0,0,0,73,0,34,90,27,0,0,44,0,49,0,0,0,88,0,16,0,18,0,32,21,28,37,42,85,35,0,57,115,4,64,56,0,0,0,0,20,35,0,75,40,0,0,0,43,0,25,89,70,29,38,77,41,50,0,39,49,44,23,4,55,1,15,11,8,62,31,24,57,0,3,61,51,33,0,36,0,38,50,34,77,0,0,42,9,23,35,9,0,44,0,91,0,45,0,58,35,34,24
"cell61",21,17,5,6,13,11,10,11,27,6,9,14,10,15,5,2,0,0,1,0,0,0,0,0,0,15,13,30,18,15,0,0,0,0,0,0,0,13,18,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,25,0,5,13,0,16,0,15,0,0,0,0,0,13,7,19,13,26,21,38,3,0,0,0,0,0,12,0,21,10,0,0,0,5,4,0,0,0,0,14,11,20,7,17,17,10,0,0,15,0,12,0,0,0,28,0,0,0,8,0,0,5,10,24,17,26,12,2,16,29,0,0,0,7,12,0,0,13,19,0,19,9,0,0,4,0,24,0,0,0,0,0,0,0,0,6,0,0,12,12,0,22,0,25,0,0,27,8,0,16,0,0,18,0,0,0,14,26,0,13,13,30,0,0,14,0,0,11,21,0,14,0,20,0,5,0,20,0,14,0
"cell62",37,18,12,14,14,16,23,27,47,13,20,26,11,17,2,2,14,11,14,20,4,17,3,0,0,15,19,44,39,15,0,0,0,0,0,0,0,22,38,0,0,0,30,33,0,0,0,0,0,0,0,0,0,0,34,12,4,5,0,21,0,13,0,0,0,0,0,23,19,23,39,44,32,33,10,0,0,0,0,0,23,0,43,12,0,0,3,1,12,0,0,0,0,24,29,39,19,21,28,22,0,0,17,0,17,0,0,0,39,0,0,0,12,0,0,8,15,25,30,12,13,0,28,39,1,1,1,10,5,0,0,25,20,0,45,12,0,0,3,0,32,0,0,0,0,0,0,0,14,3,5,6,24,12,1,30,0,22,0,0,40,15,0,17,3,0,19,24,10,0,22,21,0,30,14,26,0,0,13,0,0,17,18,0,16,0,28,0,20,0,34,0,28,0
"cell63",23,17,10,11,9,12,32,31,20,10,14,21,9,9,4,1,1,0,1,3,0,3,0,0,0,19,26,28,24,17,0,0,0,0,0,0,0,16,33,0,0,0,25,30,0,0,0,0,0,0,0,0,0,0,28,0,18,1,0,8,0,17,0,0,0,0,0,16,10,15,27,32,36,30,9,0,0,0,0,0,20,0,49,14,0,0,0,6,3,0,0,0,0,17,26,18,25,27,23,19,0,0,21,0,17,0,0,0,40,0,0,0,12,0,0,5,7,28,21,21,23,0,28,35,1,0,0,20,20,0,0,18,23,0,39,28,0,0,4,0,33,0,0,0,0,0,0,0,0,21,0,0,18,26,1,26,0,19,0,0,23,13,0,33,1,0,16,0,0,0,17,23,0,19,17,47,0,0,23,0,0,21,22,0,10,0,26,0,12,0,31,0,31,0
