"","Burn1_TF1","Burn1_TF2","Burn1_TF3","Burn1_TF4","Burn2_TF1","Burn2_TF2","Burn2_TF3","Burn2_TF4","Burn3_TF1","Burn4_TF1","Burn4_TF2","Burn5_TF1","Burn5_TF2","Burn5_TF3","Burn5_TF4","Burn6_TF1","Burn6_TF2","Burn6_TF3","A1_TF1","A1_TF2","A2_TF1","A2_TF2","A3_TF1","A4_TF1","A4_TF2","B1_TF1","B1_TF2","B2_TF1","B2_TF2","B3_TF1","B3_TF2","B3_TF3","B3_TF4","B4_TF1","B4_TF2","B5_TF1","B5_TF2","B6_TF1","B6_TF2","C1_TF1","C2_TF1","C2_TF2","C3_TF1","C4_TF1","C4_TF2","C5_TF1","C6_TF1","D1_TF1","D1_TF2","D2_TF1","D3_TF1","D3_TF2","D4_TF1","D5_TF1","D5_TF2","D6_TF1","E1_TF1","E2_TF1","E2_TF2","E3_TF1","E3_TF2","E3_TF3","E4_TF1","E4_TF2","E5_TF1","E6_TF1","F1_TF1","F1_TF2","F2_TF1","F2_TF2","F2_TF3","F2_TF4","F3_TF1","F3_TF2","F4_TF1","F4_TF2","F5_TF1","F5_TF2","F5_TF3","F6_TF1","Target1","Target2","Target3","Target4","Target5","Target6","Target7","Target8","Target9","Target10","Target11","Target12","Target13","Target14","Target15","Target16","Target17","Target18","Target19","Target20","Target21","Target22","Target23","Target24","Target25","Target26","Target27","Target28","Target29","Target30","Target31","Target32","Target33","Target34","Target35","Target36","Target37","Target38","Target39","Target40","Target41","Target42","Target43","Target44","Target45","Target46","Target47","Target48","Target49","Target50","Target51","Target52","Target53","Target54","Target55","Target56","Target57","Target58","Target59","Target60","Target61","Target62","Target63","Target64","Target65","Target66","Target67","Target68","Target69","Target70","Target71","Target72","Target73","Target74","Target75","Target76","Target77","Target78","Target79","Target80","Target81","Target82","Target83","Target84","Target85","Target86","Target87","Target88","Target89","Target90","Target91","Target92","Target93","Target94","Target95","Target96","Target97","Target98","Target99","Target100","Target101","Target102","Target103","Target104","Target105","Target106","Target107","Target108","Target109","Target110","Target111","Target112","Target113","Target114","Target115","Target116","Target117","Target118","Target119","Target120","Target121","Target122","Target123","Target124","Target125","Target126","Target127","Target128","Target129","Target130","Target131","Target132","Target133","Target134","Target135","Target136","Target137","Target138","Target139","Target140"
"cell27",21,16,13,19,10,18,14,16,22,7,14,22,17,24,24,25,22,30,7,24,9,16,3,0,0,3,0,0,1,14,14,18,8,0,0,14,24,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,0,0,11,6,14,0,27,23,0,0,0,20,0,22,24,2,0,0,13,0,21,0,0,15,9,0,0,25,0,0,1,0,0,17,0,0,21,0,0,0,13,18,16,0,0,10,26,0,18,0,19,0,38,26,0,11,0,19,13,0,0,11,0,0,0,0,18,0,0,14,19,25,0,22,0,20,22,14,16,24,0,0,0,0,15,18,0,0,0,22,0,0,21,16,6,23,0,16,0,0,0,0,0,0,0,0,14,1,0,17,0,23,19,22,0,41,13,0,27,0,14,0,0,0,0,13,22,0,0,0,0,0,0,0,18,27,0,13,0,0,23,15,10,11,11,0
"cell28",32,16,18,17,16,21,14,19,18,6,14,23,23,35,27,30,7,23,13,18,14,22,1,0,2,0,0,0,0,17,23,15,20,0,0,29,20,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,0,0,22,10,13,0,26,26,0,0,0,24,0,27,34,8,0,0,13,0,24,2,0,12,26,0,1,20,0,0,0,0,0,16,0,0,17,0,0,0,20,22,21,0,0,19,14,0,27,0,27,0,20,24,0,17,0,9,14,0,0,14,0,0,0,0,35,0,0,16,24,22,0,6,0,18,22,11,21,36,0,0,0,0,25,23,0,0,0,18,0,0,35,17,31,8,0,15,0,0,0,0,0,0,0,0,3,0,0,25,0,18,23,23,0,41,10,5,34,2,11,0,0,0,0,21,18,0,0,0,0,0,0,0,10,18,0,12,0,0,37,14,15,24,12,0
"cell29",19,23,22,18,10,7,22,19,21,18,9,12,8,15,14,36,7,23,12,16,7,27,4,2,1,0,0,0,0,19,19,8,14,0,0,18,14,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,18,0,0,24,18,14,0,28,20,0,0,0,29,0,33,29,0,0,0,23,0,18,0,0,22,25,0,4,19,0,0,0,0,0,15,0,0,16,0,0,0,11,10,13,0,0,14,9,0,11,0,23,0,20,26,0,24,0,11,17,0,0,18,0,0,0,0,34,0,0,15,27,23,0,13,0,20,21,7,16,20,0,0,0,0,12,32,0,2,0,20,0,0,32,10,14,16,0,13,0,0,0,0,0,0,0,0,11,0,0,13,0,22,14,36,1,29,21,2,32,3,19,0,0,0,0,7,31,0,0,0,0,0,0,0,23,25,0,23,0,0,32,4,16,18,19,0
"cell30",21,19,20,32,14,19,15,16,13,14,11,20,24,32,15,42,12,13,18,27,11,27,0,54,58,16,18,5,13,0,1,0,9,2,1,23,27,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,0,0,21,13,17,0,22,16,0,0,0,2,14,32,20,19,0,0,15,0,14,0,0,26,16,0,19,23,0,1,0,0,3,22,0,0,41,0,0,37,23,19,13,0,0,24,20,0,20,10,40,0,45,38,0,13,0,7,9,0,0,19,0,0,0,0,57,0,0,9,25,15,26,2,0,18,26,16,34,18,0,0,0,0,14,14,12,0,0,13,0,0,25,12,0,3,0,22,0,0,0,0,20,0,10,30,20,1,0,16,0,14,20,20,0,29,16,0,44,1,16,0,0,0,0,17,16,0,0,0,0,0,0,0,24,0,0,21,0,0,33,7,16,13,23,0
"cell31",22,16,25,43,9,28,27,18,26,18,6,13,24,33,22,36,7,25,9,21,26,36,0,49,30,13,22,11,9,0,0,0,0,2,9,14,15,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,0,0,24,10,24,0,10,24,0,0,0,0,18,25,19,18,0,0,16,0,29,0,0,12,21,1,27,15,0,0,0,3,19,16,0,1,17,0,0,24,20,18,18,0,0,21,19,0,15,15,43,0,27,33,0,19,0,24,16,0,0,11,0,0,0,0,31,0,0,33,10,3,40,2,0,28,29,14,21,24,0,0,0,0,15,4,36,0,11,10,0,0,29,20,1,0,0,10,0,0,0,0,11,0,13,26,24,0,0,32,0,34,21,7,0,37,21,2,42,5,11,0,0,0,0,16,26,0,0,0,0,0,0,0,17,1,0,29,0,0,35,0,29,5,25,0
"cell32",22,9,24,20,19,27,20,18,17,25,12,16,20,27,14,41,14,21,15,23,21,17,0,24,28,24,19,9,20,0,0,0,0,6,13,11,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,28,17,23,0,14,24,0,0,0,4,28,22,23,24,0,0,13,0,28,0,0,15,21,0,14,7,0,1,0,0,7,18,0,0,29,0,0,35,14,20,19,0,0,14,14,0,26,34,49,0,25,33,0,13,0,22,14,0,0,28,0,0,0,0,32,0,0,24,3,14,27,4,0,22,28,4,18,18,0,0,0,0,20,0,22,0,1,22,0,0,28,40,0,0,2,19,0,0,0,0,16,0,18,31,18,0,0,44,0,26,15,31,0,25,19,0,39,9,16,0,0,0,0,19,10,0,0,0,0,0,0,0,18,0,0,12,0,0,22,0,20,6,14,0
"cell33",28,26,41,47,32,22,22,12,34,13,16,45,15,31,18,44,12,30,35,29,21,44,0,49,38,10,33,12,17,0,0,0,0,23,31,0,0,37,15,44,12,27,0,33,34,0,0,20,8,33,10,6,17,12,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,39,0,0,35,19,31,0,0,33,18,0,10,0,38,45,32,26,0,0,20,0,20,0,0,0,29,0,43,37,30,0,17,27,21,28,45,0,0,0,0,32,25,23,0,37,31,28,18,0,28,39,2,0,0,14,42,26,36,10,0,29,31,1,22,40,24,50,1,30,38,0,0,0,31,0,0,31,24,9,18,20,22,1,30,7,36,0,37,0,12,24,51,17,0,42,0,0,0,46,22,28,23,31,22,0,25,27,0,42,0,28,0,28,28,44,1,35,30,3,48,6,24,0,0,0,0,0,0,0,0,0,8,35,2,0,26,0,0,11,12,29,12,0,18,2,0,0
"cell34",24,15,30,21,10,20,20,23,18,12,16,15,19,40,9,33,15,22,8,25,16,24,0,31,46,22,22,14,22,0,0,0,0,24,43,0,0,27,24,58,15,19,0,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,15,0,0,13,15,17,0,0,29,0,0,0,1,20,25,33,12,0,0,16,0,31,0,0,0,28,0,30,15,32,0,25,20,41,32,12,7,0,0,0,21,18,27,17,24,19,14,33,0,21,21,42,0,10,39,47,20,0,17,11,0,0,18,0,0,0,0,43,20,0,14,0,0,33,3,0,30,25,12,30,39,0,0,0,1,29,0,25,0,14,19,35,26,0,23,0,0,0,24,0,0,0,0,19,0,26,38,0,34,0,27,0,14,25,41,0,35,15,4,44,5,17,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,13,10,0,31,0,11,0,0,0
"cell35",42,37,35,40,25,26,28,20,22,15,21,19,13,27,20,37,19,20,10,20,9,34,0,38,37,21,17,12,22,0,0,0,0,24,46,0,0,21,17,40,18,22,0,1,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,30,12,0,0,20,13,24,0,0,37,0,0,0,2,15,26,37,15,0,0,28,0,34,0,0,0,21,0,27,20,23,0,25,17,56,14,5,7,0,0,0,30,18,21,14,23,10,19,30,0,24,15,48,0,30,34,55,29,0,20,11,0,0,23,0,0,0,0,30,33,0,7,0,0,35,2,0,26,35,17,22,36,0,0,0,3,28,0,33,0,15,26,41,16,0,33,0,0,0,24,0,0,0,0,21,0,18,30,0,28,0,20,0,25,16,29,0,47,18,4,28,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,16,14,0,30,0,10,1,0,0
"cell36",24,19,15,19,11,12,9,18,17,18,8,12,9,21,15,25,13,21,4,12,1,2,20,1,0,0,4,0,0,18,26,27,7,0,0,13,18,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0,0,12,11,24,0,14,14,0,0,0,16,0,30,15,0,0,0,13,0,22,7,0,7,8,0,0,22,0,0,0,0,0,16,0,0,26,0,0,0,19,15,24,0,0,10,11,0,13,0,22,0,30,23,0,13,0,10,6,0,0,10,0,0,0,0,37,0,0,9,11,11,0,16,0,13,19,22,9,25,0,0,0,0,16,12,0,7,0,20,0,0,30,15,18,12,0,24,0,0,0,0,0,0,0,0,9,0,0,20,0,35,11,18,0,18,8,6,17,3,11,0,0,0,0,5,13,0,0,0,0,0,0,0,16,19,0,18,0,0,35,8,19,14,14,0
"cell37",52,40,26,30,27,33,46,18,48,27,26,10,19,52,39,40,23,35,16,27,33,32,0,56,44,21,27,11,40,0,0,0,0,46,36,0,0,29,25,48,8,21,0,61,43,0,0,27,31,47,3,6,14,4,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,31,0,5,35,4,16,0,0,37,20,0,3,0,36,33,51,31,0,0,22,0,17,0,0,0,41,0,39,43,31,0,25,31,45,37,26,0,0,0,0,40,13,20,2,25,26,16,11,0,50,44,4,1,7,45,64,27,13,20,2,39,40,0,27,55,31,36,3,38,37,0,8,0,36,5,0,61,31,13,32,25,28,0,15,3,40,0,29,0,9,30,52,12,0,30,0,0,0,31,27,35,38,26,27,0,24,64,2,52,2,29,0,30,29,42,0,47,24,3,49,6,24,0,0,0,0,0,0,0,0,0,31,76,26,0,21,0,0,38,30,5,2,0,5,6,0,0
"cell38",26,15,20,16,16,12,21,15,19,11,12,20,21,24,13,35,7,18,9,23,16,26,2,0,2,0,0,0,0,5,21,14,23,0,0,30,21,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,26,6,17,0,23,21,0,0,0,28,0,31,26,5,0,0,16,0,29,0,0,18,25,0,3,20,0,0,0,0,0,19,0,0,22,0,0,0,23,19,14,0,0,14,18,0,29,0,20,0,23,25,0,18,0,11,15,0,0,15,0,0,0,0,41,0,0,20,15,36,0,8,0,16,24,15,17,18,0,0,0,0,18,19,0,0,0,15,0,0,28,22,25,7,0,8,0,0,0,0,0,0,0,0,6,1,0,31,0,12,13,20,0,45,19,3,31,2,17,0,0,0,0,24,25,0,0,0,0,0,0,0,12,24,0,12,0,0,36,11,13,18,25,0
"cell39",35,28,32,42,15,25,30,22,34,26,18,15,10,39,24,39,15,31,20,26,18,35,0,35,27,18,22,11,32,0,0,0,0,26,47,0,0,19,21,42,14,23,0,3,7,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,34,20,0,0,17,18,27,0,0,36,0,0,0,3,19,31,51,25,0,0,22,0,28,0,0,0,39,0,15,28,20,0,22,23,22,29,8,8,0,0,0,35,22,14,10,29,13,17,23,0,11,29,37,0,16,35,39,24,0,26,14,0,0,14,0,0,0,2,42,20,0,17,0,0,38,1,0,29,18,14,18,20,0,0,0,3,14,0,51,0,8,27,32,20,0,36,0,0,0,21,0,0,0,0,20,0,15,45,1,33,0,21,0,23,33,20,0,45,25,3,43,1,17,0,0,0,0,0,0,0,2,0,0,0,0,0,23,0,0,26,17,0,39,0,15,7,0,0
"cell40",33,14,23,21,16,29,26,18,19,21,17,11,23,20,16,45,7,24,10,12,20,36,1,3,1,0,0,0,0,10,15,26,29,0,0,32,27,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,0,0,13,13,14,0,24,22,0,0,0,18,0,24,14,0,0,0,35,0,27,0,0,12,21,1,0,38,0,0,0,0,0,24,0,0,16,0,0,0,12,23,18,0,0,17,20,0,20,0,31,0,31,26,0,17,0,18,18,0,0,17,0,0,0,0,40,0,0,7,26,27,0,5,0,28,17,13,21,12,0,0,0,0,31,33,0,1,0,26,0,0,37,17,33,28,0,12,0,0,0,0,0,0,0,0,8,1,0,19,0,28,8,31,1,49,17,2,42,1,18,0,0,0,0,18,27,0,0,0,0,0,0,0,17,24,0,19,0,0,37,21,13,13,11,0
"cell41",25,18,18,19,5,5,14,8,22,14,8,14,9,25,14,25,4,15,8,18,3,4,8,5,0,0,0,0,0,14,19,25,14,0,0,21,19,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,3,0,13,11,25,0,25,21,0,0,0,20,0,21,11,0,0,0,8,0,11,0,0,5,12,0,0,24,0,0,0,0,0,15,0,0,19,0,0,0,12,20,13,0,0,18,17,0,22,0,26,2,20,27,0,8,0,8,9,0,0,13,0,0,0,0,30,0,0,19,27,22,0,14,0,29,11,9,8,11,0,0,0,0,18,21,0,4,0,19,0,0,34,11,16,17,0,14,0,0,0,0,0,0,0,0,7,2,0,20,0,15,8,26,0,32,12,1,19,3,13,0,0,0,0,14,16,0,0,0,0,0,0,0,16,27,0,22,0,0,36,8,8,17,10,0
"cell42",55,45,35,32,7,20,35,24,47,24,15,23,12,61,12,36,11,46,12,35,21,37,0,49,47,23,27,10,16,0,0,0,0,32,43,0,0,40,12,54,9,18,0,36,34,0,0,7,25,48,11,7,0,20,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,18,0,0,21,14,25,0,0,29,31,0,11,2,27,31,37,21,0,0,41,0,31,0,0,0,32,0,41,33,35,0,40,17,21,17,33,1,2,0,0,49,23,39,0,41,26,25,22,0,31,28,9,0,4,61,47,46,1,23,0,25,25,0,17,39,32,21,4,42,46,0,2,0,44,1,0,13,56,20,29,21,51,2,26,17,25,0,37,0,25,29,48,30,0,31,0,1,0,33,31,23,30,33,14,0,29,37,0,47,2,39,0,35,39,17,0,56,22,9,49,1,17,0,0,0,0,0,0,0,0,0,16,30,53,0,23,0,0,18,6,12,13,0,1,12,0,0
"cell43",28,24,27,25,22,26,26,25,38,8,18,19,22,35,21,26,12,16,13,37,11,32,0,37,47,22,24,15,19,0,0,0,0,15,35,0,0,31,11,48,14,19,0,16,28,0,0,15,12,9,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,6,40,14,0,0,15,12,27,0,0,34,0,0,0,0,21,57,34,23,0,0,16,0,34,0,0,0,22,0,22,21,33,0,24,6,39,31,6,2,0,0,0,30,12,18,7,15,29,15,24,0,22,33,51,0,25,60,26,27,0,10,8,2,22,1,9,30,25,22,16,35,0,15,0,0,34,2,0,21,32,11,18,24,13,0,15,0,21,0,36,0,21,27,28,28,1,19,0,0,0,30,0,0,0,0,16,0,13,38,3,35,0,16,0,35,27,29,1,34,15,1,55,5,22,0,0,0,0,0,0,0,4,8,0,7,0,0,23,0,0,12,8,0,31,0,15,2,0,0
"cell44",13,10,11,14,10,14,18,10,19,8,7,10,6,20,7,17,4,24,4,13,0,0,3,1,0,0,0,0,0,14,17,18,9,0,0,19,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,0,0,17,9,3,0,4,15,0,0,0,20,0,21,18,0,0,0,15,0,4,12,0,3,0,0,0,14,0,0,0,0,3,15,0,0,16,0,0,0,13,3,10,0,0,7,4,0,16,0,19,0,15,26,0,20,0,11,5,0,0,12,0,0,0,0,23,0,0,6,14,14,0,12,0,18,19,5,12,13,0,0,0,0,10,5,0,4,0,11,0,0,12,5,20,6,0,10,0,0,0,0,0,0,0,0,14,0,0,10,0,12,19,11,0,15,5,0,25,1,3,0,0,0,0,11,10,0,0,0,0,0,0,0,15,12,0,12,0,0,28,9,11,9,10,0
"cell45",19,10,6,17,14,13,10,6,12,9,11,6,6,13,10,8,7,6,0,0,0,0,5,0,0,0,0,0,0,6,17,6,7,0,0,11,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,0,13,3,9,0,16,10,0,0,0,22,0,21,13,0,0,0,8,0,0,9,0,7,0,0,0,5,0,0,0,0,1,8,0,0,19,0,0,0,16,7,11,0,0,11,9,0,7,0,21,0,16,23,0,16,0,6,5,0,0,15,0,0,0,0,20,0,0,6,9,17,0,8,0,9,18,5,4,10,0,0,0,0,15,11,0,19,0,7,0,0,18,9,6,4,0,8,0,0,0,0,0,0,0,0,8,0,0,10,0,12,16,9,0,14,13,1,17,3,7,0,0,0,0,17,17,0,0,0,0,0,0,0,13,13,0,12,0,0,25,8,6,15,11,0
"cell46",31,21,32,18,15,18,18,22,27,19,13,17,13,40,20,40,19,26,13,15,15,30,0,45,31,26,24,13,31,0,0,0,0,25,47,0,0,31,27,46,12,10,0,2,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,0,0,8,19,21,0,0,24,0,0,0,4,27,26,41,21,0,0,33,0,27,0,0,0,29,0,21,25,18,0,20,18,20,18,1,2,0,0,0,17,38,25,16,18,15,13,31,0,22,23,30,0,17,49,41,19,0,8,16,0,0,33,0,0,0,0,39,23,0,13,0,0,35,1,0,17,29,20,19,29,0,0,0,1,34,0,35,0,22,23,37,26,0,15,0,0,0,23,0,0,0,0,16,0,13,40,0,28,0,23,0,17,30,28,0,39,20,4,27,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,21,22,0,40,0,18,1,0,0
"cell47",28,28,21,18,21,16,12,15,20,14,7,12,12,21,12,25,13,17,6,8,3,4,15,3,0,0,4,0,1,13,18,13,7,0,0,21,11,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,0,20,17,15,0,23,17,0,0,0,33,0,32,29,0,0,0,17,0,14,7,0,7,17,0,0,25,0,0,0,0,0,19,0,0,32,0,0,0,17,13,26,0,0,16,11,0,13,0,33,0,24,30,0,15,0,10,19,0,0,12,0,0,0,0,41,0,0,17,17,18,0,17,0,17,24,5,17,18,0,0,0,0,23,10,0,5,0,26,0,0,32,15,15,13,0,23,0,0,0,0,0,0,0,0,11,0,0,15,0,28,10,24,0,12,12,2,24,5,10,0,0,0,0,11,17,0,0,0,0,0,0,0,13,19,0,19,0,0,29,9,21,15,16,0
"cell48",22,12,22,15,22,27,44,20,38,10,15,16,21,23,16,25,15,22,26,22,9,36,0,37,34,19,21,7,14,0,0,0,0,20,16,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,0,0,14,22,17,0,1,21,0,0,0,0,17,20,30,16,0,0,17,0,18,0,0,25,30,0,16,34,11,0,14,18,10,18,0,0,16,0,0,24,25,25,39,0,0,16,14,0,18,32,36,0,24,41,0,12,0,15,13,0,0,7,0,0,0,0,40,0,0,13,0,5,20,0,0,25,24,15,14,27,0,0,0,0,24,0,27,0,11,25,0,0,36,18,0,0,0,27,0,0,0,0,26,0,13,28,18,6,0,21,0,11,39,28,0,26,11,3,42,3,11,0,0,0,0,16,25,0,0,0,0,0,0,0,29,0,0,29,0,0,36,0,28,8,9,0
"cell49",33,16,27,24,21,27,16,25,22,18,19,19,14,29,19,36,16,26,5,14,15,39,0,48,48,19,25,15,27,0,0,0,0,27,58,0,0,38,24,37,14,16,0,3,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,12,0,0,14,13,24,0,0,35,0,0,0,1,19,25,42,14,0,0,21,0,26,0,0,0,27,0,21,26,37,0,22,15,35,28,12,5,0,0,0,27,18,24,16,11,7,14,29,0,22,30,48,0,13,52,44,21,0,20,10,0,0,18,0,0,0,0,41,33,0,19,0,0,25,1,0,21,31,17,25,28,0,0,0,1,32,0,36,0,14,28,27,18,0,22,0,0,0,21,0,0,0,0,28,0,30,20,0,37,0,26,0,12,19,39,0,39,16,1,34,4,20,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,14,16,0,35,0,15,3,0,0
"cell50",33,22,17,22,17,16,33,16,13,19,20,14,11,43,28,39,23,24,19,33,13,39,0,53,22,16,48,15,12,0,0,0,0,26,38,0,0,20,24,26,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15,0,0,27,12,31,0,0,28,0,0,0,4,21,33,30,12,0,0,31,0,31,0,0,9,28,0,24,27,15,0,25,16,33,25,0,0,8,0,0,34,12,30,23,0,0,23,13,0,32,35,40,0,12,41,26,24,0,4,15,0,0,27,0,0,0,0,38,18,0,32,0,0,30,0,0,33,36,10,18,18,0,0,0,0,26,0,30,0,17,15,23,17,0,12,2,0,0,14,0,0,0,0,13,0,10,26,23,39,0,38,0,41,20,43,0,34,13,0,31,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,21,8,0,42,0,16,5,0,0
"cell51",30,24,26,22,15,20,15,19,38,23,10,32,9,33,14,32,10,20,15,22,19,37,0,36,36,18,41,10,7,0,0,0,0,21,24,0,0,12,14,10,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,30,0,0,22,10,24,0,0,26,0,0,0,1,25,37,46,22,0,0,23,0,15,0,0,16,19,0,28,28,15,0,26,9,27,28,0,0,24,0,0,22,19,18,22,0,0,16,17,0,15,26,26,0,15,34,17,29,0,6,23,0,0,25,0,0,0,0,44,13,0,14,0,0,30,0,0,26,36,8,20,17,0,0,0,0,32,0,27,3,23,26,8,11,11,24,0,0,0,14,0,0,0,0,15,0,9,32,29,19,0,31,0,20,15,27,0,46,13,0,44,0,9,0,0,0,0,6,2,0,0,0,0,0,0,0,15,0,0,23,7,0,36,0,12,3,1,0
"cell52",22,18,22,20,4,18,25,18,14,16,8,19,8,24,24,39,11,18,23,29,18,24,0,6,1,0,0,0,0,20,20,14,13,0,0,14,33,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,24,20,8,0,29,25,0,0,0,38,0,36,22,0,0,0,20,0,25,0,0,18,22,1,1,39,0,0,0,0,0,21,0,0,21,0,0,0,4,23,21,0,0,26,19,0,18,0,30,1,37,40,0,25,0,11,21,0,0,22,0,0,0,0,42,0,0,20,20,21,0,5,0,28,26,9,19,23,0,0,0,0,22,26,0,0,0,24,0,0,49,25,24,29,0,20,0,0,0,0,0,0,0,0,7,0,0,24,0,16,13,23,2,37,17,2,34,6,21,0,0,0,0,23,22,0,0,0,0,0,0,1,22,23,0,18,0,0,26,22,15,12,15,0
"cell53",15,16,16,17,14,15,15,8,10,10,14,19,9,10,7,13,5,6,0,3,0,0,4,0,1,0,0,0,0,3,28,12,17,0,0,14,16,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,0,0,17,9,15,0,24,12,0,0,0,21,0,27,21,0,0,0,18,0,0,13,0,4,0,0,1,13,0,0,0,0,1,13,0,0,24,0,0,0,6,22,16,0,0,16,5,0,11,0,14,0,19,27,0,13,0,11,7,0,0,17,0,0,0,0,17,0,0,5,18,20,0,12,0,7,17,9,9,16,0,0,0,0,15,18,0,28,0,11,0,0,21,5,13,5,0,8,0,0,0,0,0,0,0,0,7,1,0,22,0,16,14,17,0,12,9,0,21,0,7,0,0,0,0,17,21,0,0,0,0,0,0,0,16,9,0,10,0,0,24,6,18,10,16,0
"cell54",35,23,25,31,27,15,22,18,14,20,9,28,16,34,23,30,25,33,20,22,22,20,0,34,28,12,15,19,12,0,0,0,0,28,33,0,0,19,19,32,5,7,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,0,26,16,21,0,0,27,0,0,0,3,34,33,34,18,0,0,21,0,15,0,0,7,38,0,26,27,24,0,16,20,15,17,0,0,0,0,0,25,21,12,27,10,14,32,18,0,23,21,47,0,21,27,23,14,0,15,17,0,0,12,0,0,0,0,34,27,0,21,0,0,30,3,0,14,29,12,29,22,0,0,0,0,21,0,25,0,12,14,36,21,0,23,0,0,0,22,0,0,0,0,11,0,11,29,2,38,0,33,0,23,12,29,0,27,10,0,37,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,24,8,0,34,0,13,5,0,0
